id	name	description	rgb[0]	rgb[1]	rgb[2]	reserved1
35733	u,补给管理军官\0	u,蜂窝要塞\0	9C	E8	A9	-1
35734	u,补给箱\0	a,	9C	E8	A9	-1
35735	u,收容所管理员\0	u,蜂窝要塞\0	9C	E8	A9	-1
35736	u,守门人\0	a,	9C	E8	A9	-1
35737	u,守门人\0	a,	9C	E8	A9	-1
35738	u,守门人\0	a,	9C	E8	A9	-1
35739	u,叛军队长\0	u,蜂窝要塞\0	9C	E8	A9	-1
35740	u,叛军精兵\0	u,蜂窝要塞\0	9C	E8	A9	-1
35741	u,叛军士兵\0	u,蜂窝要塞\0	9C	E8	A9	-1
35742	u,亲卫队\0	u,蜂窝要塞\0	9C	E8	A9	-1
35743	u,警卫\0	u,蜂窝要塞\0	9C	E8	A9	-1
35744	u,电力控制装置\0	u,控制室\0	9C	E8	A9	-1
35745	u,炮兵矮人\0	a,	9C	E8	A9	-1
35746	u,守备队队长\0	u,守备队\0	9C	E8	A9	-1
35747	u,守备队员\0	u,守备队\0	9C	E8	A9	-1
35748	u,守备队员\0	u,守备队\0	9C	E8	A9	-1
35749	u,支援队队长\0	u,支援队\0	9C	E8	A9	-1
35750	u,巫师\0	u,支援队\0	9C	E8	A9	-1
35751	u,治疗师\0	u,支援队\0	9C	E8	A9	-1
35752	u,弓兵队长\0	u,弓兵队\0	9C	E8	A9	-1
35753	u,弓兵队员\0	u,弓兵队\0	9C	E8	A9	-1
35754	u,弩炮\0	u,蜂窝要塞\0	9C	E8	A9	-1
35755	u,佣兵队长\0	a,	9C	E8	A9	-1
35756	u,佣兵队士兵\0	a,	9C	E8	A9	-1
35757	u,旗杆\0	a,	9C	E8	A9	-1
35758	u,监督官\0	u,山谷要塞\0	9C	E8	A9	-1
35759	u,可疑的商人\0	u,山谷要塞\0	9C	E8	A9	-1
35760	u,守备队队长\0	u,山谷要塞\0	9C	E8	A9	-1
35761	u,弓兵队长\0	u,山谷要塞\0	9C	E8	A9	-1
35762	u,将军\0	u,山谷要塞\0	9C	E8	A9	-1
35763	u,支援队队长\0	u,山谷要塞\0	9C	E8	A9	-1
35764	u,弓兵队管理员\0	u,山谷要塞\0	9C	E8	A9	-1
35765	u,补给管理军官\0	u,山谷要塞\0	9C	E8	A9	-1
35766	u,补给箱\0	a,	9C	E8	A9	-1
35767	u,收容所管理员\0	u,山谷要塞\0	9C	E8	A9	-1
35768	u,守门人\0	a,	9C	E8	A9	-1
35769	u,守门人\0	a,	9C	E8	A9	-1
35770	u,守门人\0	a,	9C	E8	A9	-1
35771	u,叛军队长\0	u,山谷要塞\0	9C	E8	A9	-1
35772	u,叛军精兵\0	u,山谷要塞\0	9C	E8	A9	-1
35773	u,叛军士兵\0	u,山谷要塞\0	9C	E8	A9	-1
35774	u,亲卫队\0	u,山谷要塞\0	9C	E8	A9	-1
35775	u,警卫\0	u,山谷要塞\0	9C	E8	A9	-1
35776	u,主要机器装置\0	u,控制室\0	9C	E8	A9	-1
35777	u,辅助电力装置\0	u,控制室\0	9C	E8	A9	-1
35778	u,控制装置\0	u,控制室\0	9C	E8	A9	-1
35779	u,电力控制装置\0	u,控制室\0	9C	E8	A9	-1
35780	u,炮兵矮人\0	a,	9C	E8	A9	-1
35781	u,侦查高仑\0	u,控制室\0	9C	E8	A9	-1
35782	u,守备队队长\0	u,守备队\0	9C	E8	A9	-1
35783	u,守备队员\0	u,守备队\0	9C	E8	A9	-1
35784	u,守备队员\0	u,守备队\0	9C	E8	A9	-1
35785	u,支援队队长\0	u,支援队\0	9C	E8	A9	-1
35786	u,巫师\0	u,支援队\0	9C	E8	A9	-1
35787	u,治疗师\0	u,支援队\0	9C	E8	A9	-1
35788	u,弓兵队长\0	u,弓兵队\0	9C	E8	A9	-1
35789	u,弓兵队员\0	u,弓兵队\0	9C	E8	A9	-1
35790	u,将军\0	u,军官营帐\0	9C	E8	A9	-1
35791	u,长官\0	u,军官营帐\0	9C	E8	A9	-1
35792	u,弩炮\0	u,山谷要塞\0	9C	E8	A9	-1
35793	u,佣兵队长\0	a,	9C	E8	A9	-1
35794	u,佣兵队士兵\0	a,	9C	E8	A9	-1
35795	u,旗杆\0	a,	9C	E8	A9	-1
35796	u,监督官\0	u,象牙塔要塞\0	9C	E8	A9	-1
35797	u,可疑的商人\0	u,象牙塔要塞\0	9C	E8	A9	-1
35798	u,守备队队长\0	u,象牙塔要塞\0	9C	E8	A9	-1
35799	u,弓兵队长\0	u,象牙塔要塞\0	9C	E8	A9	-1
35800	u,支援队队长\0	u,象牙塔要塞\0	9C	E8	A9	-1
35801	u,弓兵队管理员\0	u,象牙塔要塞\0	9C	E8	A9	-1
35802	u,补给管理军官\0	u,象牙塔要塞\0	9C	E8	A9	-1
35803	u,补给箱\0	a,	9C	E8	A9	-1
35804	u,收容所管理员\0	u,象牙塔要塞\0	9C	E8	A9	-1
35805	u,守门人\0	a,	9C	E8	A9	-1
35806	u,守门人\0	a,	9C	E8	A9	-1
35807	u,守门人\0	a,	9C	E8	A9	-1
35808	u,叛军队长\0	u,象牙塔要塞\0	9C	E8	A9	-1
35809	u,叛军精兵\0	u,象牙塔要塞\0	9C	E8	A9	-1
35810	u,叛军士兵\0	u,象牙塔要塞\0	9C	E8	A9	-1
35811	u,亲卫队\0	u,象牙塔要塞\0	9C	E8	A9	-1
35812	u,警卫\0	u,象牙塔要塞\0	9C	E8	A9	-1
35813	u,电力控制装置\0	u,控制室\0	9C	E8	A9	-1
35814	u,炮兵矮人\0	a,	9C	E8	A9	-1
35815	u,守备队队长\0	u,守备队\0	9C	E8	A9	-1
35816	u,守备队员\0	u,守备队\0	9C	E8	A9	-1
35817	u,守备队员\0	u,守备队\0	9C	E8	A9	-1
35818	u,支援队队长\0	u,支援队\0	9C	E8	A9	-1
35819	u,巫师\0	u,支援队\0	9C	E8	A9	-1
35820	u,治疗师\0	u,支援队\0	9C	E8	A9	-1
35821	u,弓兵队长\0	u,弓兵队\0	9C	E8	A9	-1
35822	u,弓兵队员\0	u,弓兵队\0	9C	E8	A9	-1
35823	u,弩炮\0	u,象牙塔要塞\0	9C	E8	A9	-1
35824	u,佣兵队长\0	a,	9C	E8	A9	-1
35825	u,佣兵队士兵\0	a,	9C	E8	A9	-1
35826	u,旗杆\0	a,	9C	E8	A9	-1
35827	u,监督官\0	u,湖泊要塞\0	9C	E8	A9	-1
35828	u,可疑的商人\0	u,湖泊要塞\0	9C	E8	A9	-1
35829	u,守备队队长\0	u,湖泊要塞\0	9C	E8	A9	-1
35830	u,弓兵队长\0	u,湖泊要塞\0	9C	E8	A9	-1
35831	u,支援队队长\0	u,湖泊要塞\0	9C	E8	A9	-1
35832	u,弓兵队管理员\0	u,湖泊要塞\0	9C	E8	A9	-1
35833	u,补给管理军官\0	u,湖泊要塞\0	9C	E8	A9	-1
35834	u,补给箱\0	a,	9C	E8	A9	-1
35835	u,收容所管理员\0	u,湖泊要塞\0	9C	E8	A9	-1
35836	u,守门人\0	a,	9C	E8	A9	-1
35837	u,守门人\0	a,	9C	E8	A9	-1
35838	u,守门人\0	a,	9C	E8	A9	-1
35839	u,叛军队长\0	u,湖泊要塞\0	9C	E8	A9	-1
35840	u,叛军精兵\0	u,湖泊要塞\0	9C	E8	A9	-1
35841	u,叛军士兵\0	u,湖泊要塞\0	9C	E8	A9	-1
35842	u,亲卫队\0	u,湖泊要塞\0	9C	E8	A9	-1
35843	u,警卫\0	u,湖泊要塞\0	9C	E8	A9	-1
35844	u,电力控制装置\0	u,控制室\0	9C	E8	A9	-1
35845	u,炮兵矮人\0	a,	9C	E8	A9	-1
35846	u,守备队队长\0	u,守备队\0	9C	E8	A9	-1
35847	u,守备队员\0	u,守备队\0	9C	E8	A9	-1
35848	u,守备队员\0	u,守备队\0	9C	E8	A9	-1
35849	u,支援队队长\0	u,支援队\0	9C	E8	A9	-1
35850	u,巫师\0	u,支援队\0	9C	E8	A9	-1
35851	u,治疗师\0	u,支援队\0	9C	E8	A9	-1
35852	u,弓兵队长\0	u,弓兵队\0	9C	E8	A9	-1
35853	u,弓兵队员\0	u,弓兵队\0	9C	E8	A9	-1
35854	u,弩炮\0	u,湖泊要塞\0	9C	E8	A9	-1
35855	u,佣兵队长\0	a,	9C	E8	A9	-1
35856	u,佣兵队士兵\0	a,	9C	E8	A9	-1
35857	u,旗杆\0	a,	9C	E8	A9	-1
35858	u,监督官\0	u,盆地要塞\0	9C	E8	A9	-1
35859	u,可疑的商人\0	u,盆地要塞\0	9C	E8	A9	-1
35860	u,守备队队长\0	u,盆地要塞\0	9C	E8	A9	-1
35861	u,弓兵队长\0	u,盆地要塞\0	9C	E8	A9	-1
35862	u,将军\0	u,盆地要塞\0	9C	E8	A9	-1
35863	u,支援队队长\0	u,盆地要塞\0	9C	E8	A9	-1
35864	u,弓兵队管理员\0	u,盆地要塞\0	9C	E8	A9	-1
35865	u,补给管理军官\0	u,盆地要塞\0	9C	E8	A9	-1
35866	u,补给箱\0	a,	9C	E8	A9	-1
35867	u,收容所管理员\0	u,盆地要塞\0	9C	E8	A9	-1
35868	u,守门人\0	a,	9C	E8	A9	-1
35869	u,守门人\0	a,	9C	E8	A9	-1
35870	u,守门人\0	a,	9C	E8	A9	-1
35871	u,叛军队长\0	u,盆地要塞\0	9C	E8	A9	-1
35872	u,叛军精兵\0	u,盆地要塞\0	9C	E8	A9	-1
35873	u,叛军士兵\0	u,盆地要塞\0	9C	E8	A9	-1
35874	u,亲卫队\0	u,盆地要塞\0	9C	E8	A9	-1
35875	u,警卫\0	u,盆地要塞\0	9C	E8	A9	-1
35876	u,主要机器装置\0	u,控制室\0	9C	E8	A9	-1
35877	u,辅助电力装置\0	u,控制室\0	9C	E8	A9	-1
35878	u,控制装置\0	u,控制室\0	9C	E8	A9	-1
35879	u,电力控制装置\0	u,控制室\0	9C	E8	A9	-1
35880	u,炮兵矮人\0	a,	9C	E8	A9	-1
35881	u,侦查高仑\0	u,控制室\0	9C	E8	A9	-1
35882	u,守备队队长\0	u,守备队\0	9C	E8	A9	-1
35883	u,守备队员\0	u,守备队\0	9C	E8	A9	-1
35884	u,守备队员\0	u,守备队\0	9C	E8	A9	-1
35885	u,支援队队长\0	u,支援队\0	9C	E8	A9	-1
35886	u,巫师\0	u,支援队\0	9C	E8	A9	-1
35887	u,治疗师\0	u,支援队\0	9C	E8	A9	-1
35888	u,弓兵队长\0	u,弓兵队\0	9C	E8	A9	-1
35889	u,弓兵队员\0	u,弓兵队\0	9C	E8	A9	-1
35890	u,将军\0	u,军官营帐\0	9C	E8	A9	-1
35891	u,长官\0	u,军官营帐\0	9C	E8	A9	-1
35892	u,弩炮\0	u,盆地要塞\0	9C	E8	A9	-1
35893	u,佣兵队长\0	a,	9C	E8	A9	-1
35894	u,佣兵队士兵\0	a,	9C	E8	A9	-1
35895	u,旗杆\0	a,	9C	E8	A9	-1
35896	u,监督官\0	u,沙滩要塞\0	9C	E8	A9	-1
35897	u,可疑的商人\0	u,沙滩要塞\0	9C	E8	A9	-1
35898	u,守备队队长\0	u,沙滩要塞\0	9C	E8	A9	-1
35899	u,弓兵队长\0	u,沙滩要塞\0	9C	E8	A9	-1
35900	u,支援队队长\0	u,沙滩要塞\0	9C	E8	A9	-1
35901	u,弓兵队管理员\0	u,沙滩要塞\0	9C	E8	A9	-1
35902	u,补给管理军官\0	u,沙滩要塞\0	9C	E8	A9	-1
35903	u,补给箱\0	a,	9C	E8	A9	-1
35904	u,收容所管理员\0	u,沙滩要塞\0	9C	E8	A9	-1
35905	u,守门人\0	a,	9C	E8	A9	-1
35906	u,守门人\0	a,	9C	E8	A9	-1
35907	u,守门人\0	a,	9C	E8	A9	-1
35908	u,叛军队长\0	u,沙滩要塞\0	9C	E8	A9	-1
35909	u,叛军精兵\0	u,沙滩要塞\0	9C	E8	A9	-1
35910	u,叛军士兵\0	u,沙滩要塞\0	9C	E8	A9	-1
35911	u,亲卫队\0	u,沙滩要塞\0	9C	E8	A9	-1
35912	u,警卫\0	u,沙滩要塞\0	9C	E8	A9	-1
35913	u,电力控制装置\0	u,控制室\0	9C	E8	A9	-1
35914	u,炮兵矮人\0	a,	9C	E8	A9	-1
35915	u,守备队队长\0	u,守备队\0	9C	E8	A9	-1
35916	u,守备队员\0	u,守备队\0	9C	E8	A9	-1
35917	u,守备队员\0	u,守备队\0	9C	E8	A9	-1
35918	u,支援队队长\0	u,支援队\0	9C	E8	A9	-1
35919	u,巫师\0	u,支援队\0	9C	E8	A9	-1
35920	u,治疗师\0	u,支援队\0	9C	E8	A9	-1
35921	u,弓兵队长\0	u,弓兵队\0	9C	E8	A9	-1
35922	u,弓兵队员\0	u,弓兵队\0	9C	E8	A9	-1
35923	u,弩炮\0	u,沙滩要塞\0	9C	E8	A9	-1
35924	u,佣兵队长\0	a,	9C	E8	A9	-1
35925	u,佣兵队士兵\0	a,	9C	E8	A9	-1
35926	u,旗杆\0	a,	9C	E8	A9	-1
35927	u,监督官\0	u,前线基地要塞\0	9C	E8	A9	-1
35928	u,可疑的商人\0	u,前线基地要塞\0	9C	E8	A9	-1
35929	u,守备队队长\0	u,前线基地要塞\0	9C	E8	A9	-1
35930	u,弓兵队长\0	u,前线基地要塞\0	9C	E8	A9	-1
35931	u,将军\0	u,前线基地要塞\0	9C	E8	A9	-1
35932	u,支援队队长\0	u,前线基地要塞\0	9C	E8	A9	-1
35933	u,弓兵队管理员\0	u,前线基地要塞\0	9C	E8	A9	-1
35934	u,补给管理军官\0	u,前线基地要塞\0	9C	E8	A9	-1
35935	u,补给箱\0	a,	9C	E8	A9	-1
35936	u,收容所管理员\0	u,前线基地要塞\0	9C	E8	A9	-1
35937	u,守门人\0	a,	9C	E8	A9	-1
35938	u,守门人\0	a,	9C	E8	A9	-1
35939	u,守门人\0	a,	9C	E8	A9	-1
35940	u,叛军队长\0	u,前线基地要塞\0	9C	E8	A9	-1
35941	u,叛军精兵\0	u,前线基地要塞\0	9C	E8	A9	-1
35942	u,叛军士兵\0	u,前线基地要塞\0	9C	E8	A9	-1
35943	u,亲卫队\0	u,前线基地要塞\0	9C	E8	A9	-1
35944	u,警卫\0	u,前线基地要塞\0	9C	E8	A9	-1
35945	u,主要机器装置\0	u,控制室\0	9C	E8	A9	-1
35946	u,辅助电力装置\0	u,控制室\0	9C	E8	A9	-1
35947	u,控制装置\0	u,控制室\0	9C	E8	A9	-1
35948	u,电力控制装置\0	u,控制室\0	9C	E8	A9	-1
35949	u,炮兵矮人\0	a,	9C	E8	A9	-1
35950	u,侦查高仑\0	u,控制室\0	9C	E8	A9	-1
35951	u,守备队队长\0	u,守备队\0	9C	E8	A9	-1
35952	u,守备队员\0	u,守备队\0	9C	E8	A9	-1
35953	u,守备队员\0	u,守备队\0	9C	E8	A9	-1
35954	u,支援队队长\0	u,支援队\0	9C	E8	A9	-1
35955	u,巫师\0	u,支援队\0	9C	E8	A9	-1
35956	u,治疗师\0	u,支援队\0	9C	E8	A9	-1
35957	u,弓兵队长\0	u,弓兵队\0	9C	E8	A9	-1
35958	u,弓兵队员\0	u,弓兵队\0	9C	E8	A9	-1
35959	u,将军\0	u,军官营帐\0	9C	E8	A9	-1
35960	u,长官\0	u,军官营帐\0	9C	E8	A9	-1
35961	u,弩炮\0	u,前线基地要塞\0	9C	E8	A9	-1
35962	u,佣兵队长\0	a,	9C	E8	A9	-1
35963	u,佣兵队士兵\0	a,	9C	E8	A9	-1
35964	u,旗杆\0	a,	9C	E8	A9	-1
35965	u,监督官\0	u,沼地要塞\0	9C	E8	A9	-1
35966	u,可疑的商人\0	u,沼地要塞\0	9C	E8	A9	-1
35967	u,守备队队长\0	u,沼地要塞\0	9C	E8	A9	-1
35968	u,弓兵队长\0	u,沼地要塞\0	9C	E8	A9	-1
35969	u,将军\0	u,沼地要塞\0	9C	E8	A9	-1
35970	u,支援队队长\0	u,沼地要塞\0	9C	E8	A9	-1
35971	u,弓兵队管理员\0	u,沼地要塞\0	9C	E8	A9	-1
35972	u,补给管理军官\0	u,沼地要塞\0	9C	E8	A9	-1
35973	u,补给箱\0	a,	9C	E8	A9	-1
35974	u,收容所管理员\0	u,沼地要塞\0	9C	E8	A9	-1
35975	u,守门人\0	a,	9C	E8	A9	-1
35976	u,守门人\0	a,	9C	E8	A9	-1
35977	u,守门人\0	a,	9C	E8	A9	-1
35978	u,叛军队长\0	u,沼地要塞\0	9C	E8	A9	-1
35979	u,叛军精兵\0	u,沼地要塞\0	9C	E8	A9	-1
35980	u,叛军士兵\0	u,沼地要塞\0	9C	E8	A9	-1
35981	u,亲卫队\0	u,沼地要塞\0	9C	E8	A9	-1
35982	u,警卫\0	u,沼地要塞\0	9C	E8	A9	-1
35983	u,主要机器装置\0	u,控制室\0	9C	E8	A9	-1
35984	u,辅助电力装置\0	u,控制室\0	9C	E8	A9	-1
35985	u,控制装置\0	u,控制室\0	9C	E8	A9	-1
35986	u,电力控制装置\0	u,控制室\0	9C	E8	A9	-1
35987	u,炮兵矮人\0	a,	9C	E8	A9	-1
35988	u,侦查高仑\0	u,控制室\0	9C	E8	A9	-1
35989	u,守备队队长\0	u,守备队\0	9C	E8	A9	-1
35990	u,守备队员\0	u,守备队\0	9C	E8	A9	-1
35991	u,守备队员\0	u,守备队\0	9C	E8	A9	-1
35992	u,支援队队长\0	u,支援队\0	9C	E8	A9	-1
35993	u,巫师\0	u,支援队\0	9C	E8	A9	-1
35994	u,治疗师\0	u,支援队\0	9C	E8	A9	-1
35995	u,弓兵队长\0	u,弓兵队\0	9C	E8	A9	-1
35996	u,弓兵队员\0	u,弓兵队\0	9C	E8	A9	-1
35997	u,将军\0	u,军官营帐\0	9C	E8	A9	-1
35998	u,长官\0	u,军官营帐\0	9C	E8	A9	-1
35999	u,弩炮\0	u,沼地要塞\0	9C	E8	A9	-1
36000	u,佣兵队长\0	a,	9C	E8	A9	-1
36001	u,佣兵队士兵\0	a,	9C	E8	A9	-1
36002	u,旗杆\0	a,	9C	E8	A9	-1
36003	u,监督官\0	u,遗址要塞\0	9C	E8	A9	-1
36004	u,可疑的商人\0	u,遗址要塞\0	9C	E8	A9	-1
36005	u,守备队队长\0	u,遗址要塞\0	9C	E8	A9	-1
36006	u,弓兵队长\0	u,遗址要塞\0	9C	E8	A9	-1
36007	u,支援队队长\0	u,遗址要塞\0	9C	E8	A9	-1
36008	u,弓兵队管理员\0	u,遗址要塞\0	9C	E8	A9	-1
36009	u,补给管理军官\0	u,遗址要塞\0	9C	E8	A9	-1
36010	u,补给箱\0	a,	9C	E8	A9	-1
36011	u,收容所管理员\0	u,遗址要塞\0	9C	E8	A9	-1
36012	u,守门人\0	a,	9C	E8	A9	-1
36013	u,守门人\0	a,	9C	E8	A9	-1
36014	u,守门人\0	a,	9C	E8	A9	-1
36015	u,叛军队长\0	u,遗址要塞\0	9C	E8	A9	-1
36016	u,叛军精兵\0	u,遗址要塞\0	9C	E8	A9	-1
36017	u,叛军士兵\0	u,遗址要塞\0	9C	E8	A9	-1
36018	u,亲卫队\0	u,遗址要塞\0	9C	E8	A9	-1
36019	u,警卫\0	u,遗址要塞\0	9C	E8	A9	-1
36020	u,电力控制装置\0	u,控制室\0	9C	E8	A9	-1
36021	u,炮兵矮人\0	a,	9C	E8	A9	-1
36022	u,守备队队长\0	u,守备队\0	9C	E8	A9	-1
36023	u,守备队员\0	u,守备队\0	9C	E8	A9	-1
36024	u,守备队员\0	u,守备队\0	9C	E8	A9	-1
36025	u,支援队队长\0	u,支援队\0	9C	E8	A9	-1
36026	u,巫师\0	u,支援队\0	9C	E8	A9	-1
36027	u,治疗师\0	u,支援队\0	9C	E8	A9	-1
36028	u,弓兵队长\0	u,弓兵队\0	9C	E8	A9	-1
36029	u,弓兵队员\0	u,弓兵队\0	9C	E8	A9	-1
36030	u,弩炮\0	u,遗址要塞\0	9C	E8	A9	-1
36031	u,佣兵队长\0	a,	9C	E8	A9	-1
36032	u,佣兵队士兵\0	a,	9C	E8	A9	-1
36033	u,旗杆\0	a,	9C	E8	A9	-1
36034	u,监督官\0	u,芙罗兰警戒要塞\0	9C	E8	A9	-1
36035	u,可疑的商人\0	u,芙罗兰警戒要塞\0	9C	E8	A9	-1
36036	u,守备队队长\0	u,芙罗兰警戒要塞\0	9C	E8	A9	-1
36037	u,弓兵队长\0	u,芙罗兰警戒要塞\0	9C	E8	A9	-1
36038	u,将军\0	u,芙罗兰警戒要塞\0	9C	E8	A9	-1
36039	u,支援队队长\0	u,芙罗兰警戒要塞\0	9C	E8	A9	-1
36040	u,弓兵队管理员\0	u,芙罗兰警戒要塞\0	9C	E8	A9	-1
36041	u,补给管理军官\0	u,芙罗兰警戒要塞\0	9C	E8	A9	-1
36042	u,补给箱\0	a,	9C	E8	A9	-1
36043	u,收容所管理员\0	u,芙罗兰警戒要塞\0	9C	E8	A9	-1
36044	u,守门人\0	a,	9C	E8	A9	-1
36045	u,守门人\0	a,	9C	E8	A9	-1
36046	u,守门人\0	a,	9C	E8	A9	-1
36047	u,叛军队长\0	u,芙罗兰警戒要塞\0	9C	E8	A9	-1
36048	u,叛军精兵\0	u,芙罗兰警戒要塞\0	9C	E8	A9	-1
36049	u,叛军士兵\0	u,芙罗兰警戒要塞\0	9C	E8	A9	-1
36050	u,亲卫队\0	u,芙罗兰警戒要塞\0	9C	E8	A9	-1
36051	u,警卫\0	u,芙罗兰警戒要塞\0	9C	E8	A9	-1
36052	u,主要机器装置\0	u,控制室\0	9C	E8	A9	-1
36053	u,辅助电力装置\0	u,控制室\0	9C	E8	A9	-1
36054	u,控制装置\0	u,控制室\0	9C	E8	A9	-1
36055	u,电力控制装置\0	u,控制室\0	9C	E8	A9	-1
36056	u,炮兵矮人\0	a,	9C	E8	A9	-1
36057	u,侦查高仑\0	u,控制室\0	9C	E8	A9	-1
36058	u,守备队队长\0	u,守备队\0	9C	E8	A9	-1
36059	u,守备队员\0	u,守备队\0	9C	E8	A9	-1
36060	u,守备队员\0	u,守备队\0	9C	E8	A9	-1
36061	u,支援队队长\0	u,支援队\0	9C	E8	A9	-1
36062	u,巫师\0	u,支援队\0	9C	E8	A9	-1
36063	u,治疗师\0	u,支援队\0	9C	E8	A9	-1
36064	u,弓兵队长\0	u,弓兵队\0	9C	E8	A9	-1
36065	u,弓兵队员\0	u,弓兵队\0	9C	E8	A9	-1
36066	u,将军\0	u,军官营帐\0	9C	E8	A9	-1
36067	u,长官\0	u,军官营帐\0	9C	E8	A9	-1
36068	u,弩炮\0	u,芙罗兰警戒要塞\0	9C	E8	A9	-1
36069	u,佣兵队长\0	a,	9C	E8	A9	-1
36070	u,佣兵队士兵\0	a,	9C	E8	A9	-1
36071	u,旗杆\0	a,	9C	E8	A9	-1
36072	u,监督官\0	u,云雾山脉警戒要塞\0	9C	E8	A9	-1
36073	u,可疑的商人\0	u,云雾山脉警戒要塞\0	9C	E8	A9	-1
36074	u,守备队队长\0	u,云雾山脉警戒要塞\0	9C	E8	A9	-1
36075	u,弓兵队长\0	u,云雾山脉警戒要塞\0	9C	E8	A9	-1
36076	u,将军\0	u,云雾山脉警戒要塞\0	9C	E8	A9	-1
36077	u,支援队队长\0	u,云雾山脉警戒要塞\0	9C	E8	A9	-1
36078	u,弓兵队管理员\0	u,云雾山脉警戒要塞\0	9C	E8	A9	-1
36079	u,补给管理军官\0	u,云雾山脉警戒要塞\0	9C	E8	A9	-1
36080	u,补给箱\0	a,	9C	E8	A9	-1
36081	u,收容所管理员\0	u,云雾山脉警戒要塞\0	9C	E8	A9	-1
36082	u,守门人\0	a,	9C	E8	A9	-1
36083	u,守门人\0	a,	9C	E8	A9	-1
36084	u,守门人\0	a,	9C	E8	A9	-1
36085	u,叛军队长\0	u,云雾山脉警戒要塞\0	9C	E8	A9	-1
36086	u,叛军精兵\0	u,云雾山脉警戒要塞\0	9C	E8	A9	-1
36087	u,叛军士兵\0	u,云雾山脉警戒要塞\0	9C	E8	A9	-1
36088	u,亲卫队\0	u,云雾山脉警戒要塞\0	9C	E8	A9	-1
36089	u,警卫\0	u,云雾山脉警戒要塞\0	9C	E8	A9	-1
36090	u,主要机器装置\0	u,控制室\0	9C	E8	A9	-1
36091	u,辅助电力装置\0	u,控制室\0	9C	E8	A9	-1
36092	u,控制装置\0	u,控制室\0	9C	E8	A9	-1
36093	u,电力控制装置\0	u,控制室\0	9C	E8	A9	-1
36094	u,炮兵矮人\0	a,	9C	E8	A9	-1
36095	u,侦查高仑\0	u,控制室\0	9C	E8	A9	-1
36096	u,守备队队长\0	u,守备队\0	9C	E8	A9	-1
36097	u,守备队员\0	u,守备队\0	9C	E8	A9	-1
36098	u,守备队员\0	u,守备队\0	9C	E8	A9	-1
36099	u,支援队队长\0	u,支援队\0	9C	E8	A9	-1
36100	u,巫师\0	u,支援队\0	9C	E8	A9	-1
36101	u,治疗师\0	u,支援队\0	9C	E8	A9	-1
36102	u,弓兵队长\0	u,弓兵队\0	9C	E8	A9	-1
36103	u,弓兵队员\0	u,弓兵队\0	9C	E8	A9	-1
36104	u,将军\0	u,军官营帐\0	9C	E8	A9	-1
36105	u,长官\0	u,军官营帐\0	9C	E8	A9	-1
36106	u,弩炮\0	u,云雾山脉警戒要塞\0	9C	E8	A9	-1
36107	u,佣兵队长\0	a,	9C	E8	A9	-1
36108	u,佣兵队士兵\0	a,	9C	E8	A9	-1
36109	u,旗杆\0	a,	9C	E8	A9	-1
36110	u,监督官\0	u,赛勒诺斯警戒要塞\0	9C	E8	A9	-1
36111	u,可疑的商人\0	u,赛勒诺斯警戒要塞\0	9C	E8	A9	-1
36112	u,守备队队长\0	u,赛勒诺斯警戒要塞\0	9C	E8	A9	-1
36113	u,弓兵队长\0	u,赛勒诺斯警戒要塞\0	9C	E8	A9	-1
36114	u,支援队队长\0	u,赛勒诺斯警戒要塞\0	9C	E8	A9	-1
36115	u,弓兵队管理员\0	u,赛勒诺斯警戒要塞\0	9C	E8	A9	-1
36116	u,补给管理军官\0	u,赛勒诺斯警戒要塞\0	9C	E8	A9	-1
36117	u,补给箱\0	a,	9C	E8	A9	-1
36118	u,收容所管理员\0	u,赛勒诺斯警戒要塞\0	9C	E8	A9	-1
36119	u,守门人\0	a,	9C	E8	A9	-1
36120	u,守门人\0	a,	9C	E8	A9	-1
36121	u,守门人\0	a,	9C	E8	A9	-1
36122	u,叛军队长\0	u,赛勒诺斯警戒要塞\0	9C	E8	A9	-1
36123	u,叛军精兵\0	u,赛勒诺斯警戒要塞\0	9C	E8	A9	-1
36124	u,叛军士兵\0	u,赛勒诺斯警戒要塞\0	9C	E8	A9	-1
36125	u,亲卫队\0	u,赛勒诺斯警戒要塞\0	9C	E8	A9	-1
36126	u,警卫\0	u,赛勒诺斯警戒要塞\0	9C	E8	A9	-1
36127	u,电力控制装置\0	u,控制室\0	9C	E8	A9	-1
36128	u,炮兵矮人\0	a,	9C	E8	A9	-1
36129	u,守备队队长\0	u,守备队\0	9C	E8	A9	-1
36130	u,守备队员\0	u,守备队\0	9C	E8	A9	-1
36131	u,守备队员\0	u,守备队\0	9C	E8	A9	-1
36132	u,支援队队长\0	u,支援队\0	9C	E8	A9	-1
36133	u,巫师\0	u,支援队\0	9C	E8	A9	-1
36134	u,治疗师\0	u,支援队\0	9C	E8	A9	-1
36135	u,弓兵队长\0	u,弓兵队\0	9C	E8	A9	-1
36136	u,弓兵队长\0	u,弓兵队\0	9C	E8	A9	-1
36137	u,弩炮\0	u,赛勒诺斯警戒要塞\0	9C	E8	A9	-1
36138	u,佣兵队长\0	a,	9C	E8	A9	-1
36139	u,佣兵队士兵\0	a,	9C	E8	A9	-1
36140	u,旗杆\0	a,	9C	E8	A9	-1
36141	u,监督官\0	u,龙脊警戒要塞\0	9C	E8	A9	-1
